0,{'companyName': 'Turquoise way argue', 'dateEstablished': '1975-10-11', 'location': 'East Lisa', 'recordLabelId': 1, 'albumId': 1, 'numOfRating': 28505, 'averageRating': 2.4, 'userRating': 0, 'songId': 1, 'artistId': 1, 'name': 'Darlene Lewis', 'age': 33, 'musicianId': 1, 'instrument': 'Didgeridoo', 'band': 'Beige race', 'albumDuration': 6321, 'albumTitle': 'yourself point sound', 'coverURL': 'https://placekitten.com/761/911', 'genre': 'Soundtrack', 'songDuration': 827, 'songTitle': 'top that', 'sourceLink': 'frederick-velez.com', 'year': '2005', 'knownFor': 'clearly concern'}
451,{'companyName': 'OrangeRed television structure', 'dateEstablished': '1982-07-26', 'location': 'Lake Terry', 'recordLabelId': 452, 'albumId': 452, 'numOfRating': 78518, 'averageRating': 1.2, 'userRating': 0, 'songId': 452, 'artistId': 452, 'name': 'Cheryl Johnson', 'age': 43, 'musicianId': 452, 'instrument': 'Didgeridoo', 'band': 'Chocolate success', 'albumDuration': 6031, 'albumTitle': 'serve guess easy', 'coverURL': 'https://dummyimage.com/475x552', 'genre': 'Hip Hop', 'songDuration': 105, 'songTitle': 'sign you', 'sourceLink': 'richard.com', 'year': '2014', 'knownFor': 'former represent'}
452,{'companyName': 'Khaki example speak', 'dateEstablished': '1999-01-15', 'location': 'Nicholasside', 'recordLabelId': 453, 'albumId': 453, 'numOfRating': 65331, 'averageRating': 4.9, 'userRating': 0, 'songId': 453, 'artistId': 453, 'name': 'Megan Davis', 'age': 41, 'musicianId': 453, 'instrument': 'Didgeridoo', 'band': 'DarkSalmon he', 'albumDuration': 7407, 'albumTitle': 'risk manage continue', 'coverURL': 'https://placeimg.com/282/943/any', 'genre': 'Pop', 'songDuration': 377, 'songTitle': 'look across', 'sourceLink': 'lindsey-todd.biz', 'year': '2018', 'knownFor': 'drop past'}
453,{'companyName': 'PapayaWhip exactly such', 'dateEstablished': '1976-12-31', 'location': 'Lake Kenneth', 'recordLabelId': 454, 'albumId': 454, 'numOfRating': 88762, 'averageRating': 3.6, 'userRating': 0, 'songId': 454, 'artistId': 454, 'name': 'Donald Hill', 'age': 28, 'musicianId': 454, 'instrument': 'Kazoo', 'band': 'LightSteelBlue peace', 'albumDuration': 7789, 'albumTitle': 'owner take lot', 'coverURL': 'https://www.lorempixel.com/757/681', 'genre': 'EDM', 'songDuration': 982, 'songTitle': 'media head', 'sourceLink': 'sherman.com', 'year': '2008', 'knownFor': 'population parent'}
454,{'companyName': 'DarkCyan less lay', 'dateEstablished': '2008-12-01', 'location': 'North Davidstad', 'recordLabelId': 455, 'albumId': 455, 'numOfRating': 35886, 'averageRating': 4.6, 'userRating': 0, 'songId': 455, 'artistId': 455, 'name': 'Claudia Dennis', 'age': 42, 'musicianId': 455, 'instrument': 'Didgeridoo', 'band': 'LightGoldenRodYellow party', 'albumDuration': 6414, 'albumTitle': 'stock senior stand', 'coverURL': 'https://placeimg.com/873/211/any', 'genre': 'Rock', 'songDuration': 841, 'songTitle': 'then significant', 'sourceLink': 'thompson.biz', 'year': '1999', 'knownFor': 'north attack'}
455,{'companyName': 'SeaGreen available choice', 'dateEstablished': '1978-01-09', 'location': 'North Williamstad', 'recordLabelId': 456, 'albumId': 456, 'numOfRating': 40159, 'averageRating': 2.5, 'userRating': 0, 'songId': 456, 'artistId': 456, 'name': 'Stephanie Fernandez', 'age': 63, 'musicianId': 456, 'instrument': 'Piano', 'band': 'SeaGreen region', 'albumDuration': 9894, 'albumTitle': 'late opportunity necessary', 'coverURL': 'https://dummyimage.com/163x526', 'genre': 'EDM', 'songDuration': 171, 'songTitle': 'off carry', 'sourceLink': 'rose-gonzales.com', 'year': '2019', 'knownFor': 'family certainly'}
456,{'companyName': 'PapayaWhip up list', 'dateEstablished': '1985-01-24', 'location': 'South Wandaberg', 'recordLabelId': 457, 'albumId': 457, 'numOfRating': 26441, 'averageRating': 1.4, 'userRating': 0, 'songId': 457, 'artistId': 457, 'name': 'Veronica Ellis', 'age': 54, 'musicianId': 457, 'instrument': 'Drums', 'band': 'DeepPink media', 'albumDuration': 1607, 'albumTitle': 'religious painting sound', 'coverURL': 'https://placeimg.com/911/959/any', 'genre': 'Metal', 'songDuration': 449, 'songTitle': 'wife moment', 'sourceLink': 'fuller.com', 'year': '2012', 'knownFor': 'star guess'}
457,{'companyName': 'MintCream bit when', 'dateEstablished': '2006-01-20', 'location': 'Melissaview', 'recordLabelId': 458, 'albumId': 458, 'numOfRating': 66724, 'averageRating': 4.6, 'userRating': 0, 'songId': 458, 'artistId': 458, 'name': 'Mary Norman', 'age': 37, 'musicianId': 458, 'instrument': 'Hurdy Gurdy', 'band': 'MediumOrchid pay', 'albumDuration': 9114, 'albumTitle': 'again thank past', 'coverURL': 'https://placeimg.com/691/185/any', 'genre': 'Pop', 'songDuration': 259, 'songTitle': 'base dog', 'sourceLink': 'arellano.com', 'year': '1975', 'knownFor': 'lot between'}
458,{'companyName': 'PaleVioletRed main strong', 'dateEstablished': '2012-04-05', 'location': 'Port Richardfort', 'recordLabelId': 459, 'albumId': 459, 'numOfRating': 58013, 'averageRating': 4.4, 'userRating': 0, 'songId': 459, 'artistId': 459, 'name': 'Kaitlyn Clements', 'age': 31, 'musicianId': 459, 'instrument': 'Drums', 'band': 'MediumSeaGreen across', 'albumDuration': 9251, 'albumTitle': 'available idea quickly', 'coverURL': 'https://www.lorempixel.com/367/519', 'genre': 'Country', 'songDuration': 693, 'songTitle': 'dog guy', 'sourceLink': 'kennedy-hayes.info', 'year': '1980', 'knownFor': 'add rise'}
459,{'companyName': 'Gold cold fact', 'dateEstablished': '1990-10-29', 'location': 'South Monica', 'recordLabelId': 460, 'albumId': 460, 'numOfRating': 8730, 'averageRating': 4.1, 'userRating': 0, 'songId': 460, 'artistId': 460, 'name': 'Timothy Golden', 'age': 31, 'musicianId': 460, 'instrument': 'Didgeridoo', 'band': 'Blue your', 'albumDuration': 5303, 'albumTitle': 'teach white decide', 'coverURL': 'https://placeimg.com/897/617/any', 'genre': 'Metal', 'songDuration': 230, 'songTitle': 'itself focus', 'sourceLink': 'garcia-rich.com', 'year': '2012', 'knownFor': 'forget beautiful'}
460,{'companyName': 'Coral talk idea', 'dateEstablished': '2015-04-04', 'location': 'Reillyville', 'recordLabelId': 461, 'albumId': 461, 'numOfRating': 87138, 'averageRating': 1.5, 'userRating': 0, 'songId': 461, 'artistId': 461, 'name': 'Jeremy Herrera', 'age': 47, 'musicianId': 461, 'instrument': 'Kazoo', 'band': 'PaleGoldenRod per', 'albumDuration': 3947, 'albumTitle': 'actually maintain safe', 'coverURL': 'https://dummyimage.com/327x875', 'genre': 'Hip Hop', 'songDuration': 321, 'songTitle': 'force fly', 'sourceLink': 'smith-lucas.com', 'year': '1996', 'knownFor': 'floor without'}
461,{'companyName': 'LightSteelBlue cost minute', 'dateEstablished': '2019-05-07', 'location': 'Petershire', 'recordLabelId': 462, 'albumId': 462, 'numOfRating': 58845, 'averageRating': 1.6, 'userRating': 0, 'songId': 462, 'artistId': 462, 'name': 'Kimberly Alexander', 'age': 56, 'musicianId': 462, 'instrument': 'Viola', 'band': 'MediumAquaMarine bed', 'albumDuration': 5517, 'albumTitle': 'skill institution artist', 'coverURL': 'https://placeimg.com/685/29/any', 'genre': 'Rap', 'songDuration': 538, 'songTitle': 'source story', 'sourceLink': 'mitchell.com', 'year': '1974', 'knownFor': 'account help'}
462,{'companyName': 'Thistle issue lot', 'dateEstablished': '1971-07-06', 'location': 'Lake Joseph', 'recordLabelId': 463, 'albumId': 463, 'numOfRating': 35248, 'averageRating': 4.3, 'userRating': 0, 'songId': 463, 'artistId': 463, 'name': 'Ian King', 'age': 63, 'musicianId': 463, 'instrument': 'Violin', 'band': 'Red if', 'albumDuration': 5418, 'albumTitle': 'Democrat top suddenly', 'coverURL': 'https://dummyimage.com/304x238', 'genre': 'Hip Hop', 'songDuration': 263, 'songTitle': 'catch coach', 'sourceLink': 'bishop.com', 'year': '1996', 'knownFor': 'view cold'}
463,{'companyName': 'Moccasin member more', 'dateEstablished': '1992-04-04', 'location': 'Leeport', 'recordLabelId': 464, 'albumId': 464, 'numOfRating': 56613, 'averageRating': 3.9, 'userRating': 0, 'songId': 464, 'artistId': 464, 'name': 'Gregory Mcdonald', 'age': 49, 'musicianId': 464, 'instrument': 'Drums', 'band': 'HotPink any', 'albumDuration': 4601, 'albumTitle': 'material road as', 'coverURL': 'https://dummyimage.com/635x882', 'genre': 'Hip Hop', 'songDuration': 186, 'songTitle': 'particular commercial', 'sourceLink': 'mata-greer.net', 'year': '1981', 'knownFor': 'those you'}
464,{'companyName': 'Navy exist herself', 'dateEstablished': '2020-05-27', 'location': 'South Lisa', 'recordLabelId': 465, 'albumId': 465, 'numOfRating': 71562, 'averageRating': 2.6, 'userRating': 0, 'songId': 465, 'artistId': 465, 'name': 'Seth Reed', 'age': 19, 'musicianId': 465, 'instrument': 'Tambourines', 'band': 'WhiteSmoke beautiful', 'albumDuration': 477, 'albumTitle': 'like under say', 'coverURL': 'https://placeimg.com/347/999/any', 'genre': 'Rock', 'songDuration': 835, 'songTitle': 'including almost', 'sourceLink': 'weeks.com', 'year': '2003', 'knownFor': 'his section'}
465,{'companyName': 'Azure detail and', 'dateEstablished': '2000-11-30', 'location': 'Foleymouth', 'recordLabelId': 466, 'albumId': 466, 'numOfRating': 41917, 'averageRating': 1.1, 'userRating': 0, 'songId': 466, 'artistId': 466, 'name': 'Danielle Kim', 'age': 19, 'musicianId': 466, 'instrument': 'Viola', 'band': 'Indigo charge', 'albumDuration': 7038, 'albumTitle': 'outside total single', 'coverURL': 'https://www.lorempixel.com/649/48', 'genre': 'Hip Hop', 'songDuration': 554, 'songTitle': 'thus operation', 'sourceLink': 'hoffman.info', 'year': '1990', 'knownFor': 'later man'}
466,{'companyName': 'Black toward conference', 'dateEstablished': '2019-12-01', 'location': 'Cooperhaven', 'recordLabelId': 467, 'albumId': 467, 'numOfRating': 65066, 'averageRating': 4.4, 'userRating': 0, 'songId': 467, 'artistId': 467, 'name': 'Sarah Robinson', 'age': 60, 'musicianId': 467, 'instrument': 'Viola', 'band': 'Cornsilk imagine', 'albumDuration': 8900, 'albumTitle': 'life important plan', 'coverURL': 'https://placekitten.com/926/505', 'genre': 'EDM', 'songDuration': 951, 'songTitle': 'truth school', 'sourceLink': 'montgomery.com', 'year': '2004', 'knownFor': 'choice south'}
467,{'companyName': 'BlueViolet animal assume', 'dateEstablished': '2010-07-18', 'location': 'Robinsonfort', 'recordLabelId': 468, 'albumId': 468, 'numOfRating': 54517, 'averageRating': 3.5, 'userRating': 0, 'songId': 468, 'artistId': 468, 'name': 'Kenneth Turner', 'age': 32, 'musicianId': 468, 'instrument': 'Hurdy Gurdy', 'band': 'FloralWhite entire', 'albumDuration': 4260, 'albumTitle': 'feel miss game', 'coverURL': 'https://www.lorempixel.com/996/58', 'genre': 'Rap', 'songDuration': 585, 'songTitle': 'little country', 'sourceLink': 'gray-perez.com', 'year': '2001', 'knownFor': 'analysis of'}
468,{'companyName': 'BurlyWood in standard', 'dateEstablished': '1982-05-25', 'location': 'Alexanderland', 'recordLabelId': 469, 'albumId': 469, 'numOfRating': 86773, 'averageRating': 4.9, 'userRating': 0, 'songId': 469, 'artistId': 469, 'name': 'Kathleen Casey', 'age': 56, 'musicianId': 469, 'instrument': 'Hurdy Gurdy', 'band': 'Lime believe', 'albumDuration': 6369, 'albumTitle': 'miss more contain', 'coverURL': 'https://www.lorempixel.com/948/156', 'genre': 'Country', 'songDuration': 784, 'songTitle': 'opportunity prevent', 'sourceLink': 'evans.biz', 'year': '1981', 'knownFor': 'culture put'}
469,{'companyName': 'LightCoral song couple', 'dateEstablished': '1994-02-18', 'location': 'Cookport', 'recordLabelId': 470, 'albumId': 470, 'numOfRating': 59958, 'averageRating': 1.9, 'userRating': 0, 'songId': 470, 'artistId': 470, 'name': 'Jonathan Conrad', 'age': 51, 'musicianId': 470, 'instrument': 'Piano', 'band': 'LightCyan option', 'albumDuration': 9277, 'albumTitle': 'medical behind control', 'coverURL': 'https://dummyimage.com/29x895', 'genre': 'Soundtrack', 'songDuration': 724, 'songTitle': 'traditional include', 'sourceLink': 'hawkins-summers.org', 'year': '2010', 'knownFor': 'education though'}
470,{'companyName': 'LightSlateGray about into', 'dateEstablished': '1984-08-31', 'location': 'Johnsonville', 'recordLabelId': 471, 'albumId': 471, 'numOfRating': 20461, 'averageRating': 2.7, 'userRating': 0, 'songId': 471, 'artistId': 471, 'name': 'Benjamin Curtis', 'age': 48, 'musicianId': 471, 'instrument': 'Drums', 'band': 'Salmon door', 'albumDuration': 9668, 'albumTitle': 'road until choose', 'coverURL': 'https://placekitten.com/973/53', 'genre': 'Metal', 'songDuration': 705, 'songTitle': 'feeling full', 'sourceLink': 'mitchell-randall.info', 'year': '1993', 'knownFor': 'seek street'}
471,{'companyName': 'SeaShell red reality', 'dateEstablished': '1974-09-25', 'location': 'Garciatown', 'recordLabelId': 472, 'albumId': 472, 'numOfRating': 77083, 'averageRating': 1.9, 'userRating': 0, 'songId': 472, 'artistId': 472, 'name': 'Jennifer Crawford', 'age': 48, 'musicianId': 472, 'instrument': 'Tambourines', 'band': 'Linen increase', 'albumDuration': 2871, 'albumTitle': 'through actually now', 'coverURL': 'https://placeimg.com/655/84/any', 'genre': 'Heavy Metal', 'songDuration': 871, 'songTitle': 'share try', 'sourceLink': 'hernandez.org', 'year': '1986', 'knownFor': 'full local'}
472,{'companyName': 'Maroon unit discussion', 'dateEstablished': '1971-10-17', 'location': 'Kennethhaven', 'recordLabelId': 473, 'albumId': 473, 'numOfRating': 35825, 'averageRating': 4.3, 'userRating': 0, 'songId': 473, 'artistId': 473, 'name': 'Terry Wood', 'age': 56, 'musicianId': 473, 'instrument': 'Didgeridoo', 'band': 'MidnightBlue arrive', 'albumDuration': 277, 'albumTitle': 'pass attack decision', 'coverURL': 'https://dummyimage.com/657x765', 'genre': 'Pop', 'songDuration': 566, 'songTitle': 'white pass', 'sourceLink': 'williams.com', 'year': '1980', 'knownFor': 'education bill'}
473,{'companyName': 'MediumTurquoise practice attorney', 'dateEstablished': '2010-03-31', 'location': 'Browningburgh', 'recordLabelId': 474, 'albumId': 474, 'numOfRating': 4144, 'averageRating': 1.7, 'userRating': 0, 'songId': 474, 'artistId': 474, 'name': 'Jake Wilson', 'age': 33, 'musicianId': 474, 'instrument': 'Tambourines', 'band': 'Lavender support', 'albumDuration': 1439, 'albumTitle': 'authority food risk', 'coverURL': 'https://placekitten.com/131/882', 'genre': 'Heavy Metal', 'songDuration': 260, 'songTitle': 'avoid fact', 'sourceLink': 'andrews-nguyen.net', 'year': '1996', 'knownFor': 'those out'}
474,{'companyName': 'Teal memory performance', 'dateEstablished': '1988-04-15', 'location': 'Carlabury', 'recordLabelId': 475, 'albumId': 475, 'numOfRating': 42242, 'averageRating': 4.6, 'userRating': 0, 'songId': 475, 'artistId': 475, 'name': 'Adam Underwood', 'age': 29, 'musicianId': 475, 'instrument': 'Violin', 'band': 'Aqua nature', 'albumDuration': 9634, 'albumTitle': 'management modern fall', 'coverURL': 'https://placekitten.com/426/1010', 'genre': 'EDM', 'songDuration': 167, 'songTitle': 'ability bar', 'sourceLink': 'paul.info', 'year': '1981', 'knownFor': 'yeah method'}
475,{'companyName': 'DarkBlue town say', 'dateEstablished': '2011-04-15', 'location': 'Port Guymouth', 'recordLabelId': 476, 'albumId': 476, 'numOfRating': 41977, 'averageRating': 2.1, 'userRating': 0, 'songId': 476, 'artistId': 476, 'name': 'Michael Garcia', 'age': 70, 'musicianId': 476, 'instrument': 'Drums', 'band': 'Chocolate leader', 'albumDuration': 4649, 'albumTitle': 'ago Democrat arrive', 'coverURL': 'https://placeimg.com/904/568/any', 'genre': 'Metal', 'songDuration': 62, 'songTitle': 'sound hospital', 'sourceLink': 'roberts.com', 'year': '2013', 'knownFor': 'under popular'}
476,{'companyName': 'Cyan city avoid', 'dateEstablished': '1985-11-17', 'location': 'Omarborough', 'recordLabelId': 477, 'albumId': 477, 'numOfRating': 79196, 'averageRating': 3.4, 'userRating': 0, 'songId': 477, 'artistId': 477, 'name': 'Caitlin Thomas', 'age': 67, 'musicianId': 477, 'instrument': 'Viola', 'band': 'SkyBlue effort', 'albumDuration': 8332, 'albumTitle': 'election their skill', 'coverURL': 'https://www.lorempixel.com/699/850', 'genre': 'Pop', 'songDuration': 328, 'songTitle': 'view face', 'sourceLink': 'wells.net', 'year': '2008', 'knownFor': 'smile woman'}
477,{'companyName': 'RoyalBlue during as', 'dateEstablished': '2019-04-17', 'location': 'Brianmouth', 'recordLabelId': 478, 'albumId': 478, 'numOfRating': 22974, 'averageRating': 4.6, 'userRating': 0, 'songId': 478, 'artistId': 478, 'name': 'Mindy Hill', 'age': 55, 'musicianId': 478, 'instrument': 'Kazoo', 'band': 'Orange sort', 'albumDuration': 7232, 'albumTitle': 'as ahead east', 'coverURL': 'https://dummyimage.com/603x671', 'genre': 'EDM', 'songDuration': 538, 'songTitle': 'benefit they', 'sourceLink': 'hayes-rose.com', 'year': '1990', 'knownFor': 'great doctor'}
478,{'companyName': 'DarkSlateBlue able not', 'dateEstablished': '2010-12-16', 'location': 'Hoodview', 'recordLabelId': 479, 'albumId': 479, 'numOfRating': 55990, 'averageRating': 1.8, 'userRating': 0, 'songId': 479, 'artistId': 479, 'name': 'Edward Jones', 'age': 37, 'musicianId': 479, 'instrument': 'Hurdy Gurdy', 'band': 'HoneyDew several', 'albumDuration': 1151, 'albumTitle': 'half sort realize', 'coverURL': 'https://placeimg.com/310/841/any', 'genre': 'Rap', 'songDuration': 142, 'songTitle': 'military special', 'sourceLink': 'wright-carter.info', 'year': '1976', 'knownFor': 'economic success'}
479,{'companyName': 'WhiteSmoke southern develop', 'dateEstablished': '1984-02-25', 'location': 'North Patriciaborough', 'recordLabelId': 480, 'albumId': 480, 'numOfRating': 79397, 'averageRating': 3.1, 'userRating': 0, 'songId': 480, 'artistId': 480, 'name': 'Rebecca Rogers PhD', 'age': 18, 'musicianId': 480, 'instrument': 'Tambourines', 'band': 'LightCyan position', 'albumDuration': 3183, 'albumTitle': 'economic film myself', 'coverURL': 'https://www.lorempixel.com/724/237', 'genre': 'Hip Hop', 'songDuration': 816, 'songTitle': 'maybe international', 'sourceLink': 'spencer.com', 'year': '2001', 'knownFor': 'each kid'}
480,{'companyName': 'LightCyan design happen', 'dateEstablished': '2018-02-25', 'location': 'South Chelsea', 'recordLabelId': 481, 'albumId': 481, 'numOfRating': 20793, 'averageRating': 2.1, 'userRating': 0, 'songId': 481, 'artistId': 481, 'name': 'David Vincent', 'age': 58, 'musicianId': 481, 'instrument': 'Drums', 'band': 'Aquamarine mission', 'albumDuration': 1791, 'albumTitle': 'different fund value', 'coverURL': 'https://placeimg.com/485/105/any', 'genre': 'Pop', 'songDuration': 48, 'songTitle': 'under major', 'sourceLink': 'camacho.biz', 'year': '1991', 'knownFor': 'ten child'}
481,{'companyName': 'DarkCyan appear authority', 'dateEstablished': '1983-07-07', 'location': 'Shermanside', 'recordLabelId': 482, 'albumId': 482, 'numOfRating': 64816, 'averageRating': 1.9, 'userRating': 0, 'songId': 482, 'artistId': 482, 'name': 'Arthur Solomon', 'age': 38, 'musicianId': 482, 'instrument': 'Piano', 'band': 'MediumSlateBlue control', 'albumDuration': 8239, 'albumTitle': 'nation imagine hundred', 'coverURL': 'https://www.lorempixel.com/278/910', 'genre': 'Pop', 'songDuration': 296, 'songTitle': 'blue explain', 'sourceLink': 'martinez.com', 'year': '1995', 'knownFor': 'his human'}
482,{'companyName': 'SeaShell item resource', 'dateEstablished': '2018-08-13', 'location': 'Robertton', 'recordLabelId': 483, 'albumId': 483, 'numOfRating': 85769, 'averageRating': 3.7, 'userRating': 0, 'songId': 483, 'artistId': 483, 'name': 'Connor Pena', 'age': 20, 'musicianId': 483, 'instrument': 'Violin', 'band': 'SeaShell beyond', 'albumDuration': 1260, 'albumTitle': 'skin six here', 'coverURL': 'https://placeimg.com/170/845/any', 'genre': 'Metal', 'songDuration': 140, 'songTitle': 'trial hospital', 'sourceLink': 'huang.com', 'year': '2012', 'knownFor': 'important use'}
483,{'companyName': 'LightPink available ball', 'dateEstablished': '1979-03-15', 'location': 'Adamsfort', 'recordLabelId': 484, 'albumId': 484, 'numOfRating': 28049, 'averageRating': 1.3, 'userRating': 0, 'songId': 484, 'artistId': 484, 'name': 'Anthony Richards', 'age': 24, 'musicianId': 484, 'instrument': 'Piano', 'band': 'DarkRed artist', 'albumDuration': 1131, 'albumTitle': 'degree discover sound', 'coverURL': 'https://dummyimage.com/816x92', 'genre': 'Rap', 'songDuration': 766, 'songTitle': 'concern true', 'sourceLink': 'kelly-vincent.info', 'year': '2002', 'knownFor': 'impact subject'}
484,{'companyName': 'Salmon special front', 'dateEstablished': '1972-07-14', 'location': 'East Michael', 'recordLabelId': 485, 'albumId': 485, 'numOfRating': 81225, 'averageRating': 3.9, 'userRating': 0, 'songId': 485, 'artistId': 485, 'name': 'Jesse Tanner', 'age': 58, 'musicianId': 485, 'instrument': 'Guitar', 'band': 'Tan health', 'albumDuration': 7201, 'albumTitle': 'able card where', 'coverURL': 'https://www.lorempixel.com/199/504', 'genre': 'Rock', 'songDuration': 600, 'songTitle': 'away produce', 'sourceLink': 'collins.com', 'year': '1975', 'knownFor': 'wrong any'}
485,{'companyName': 'MediumPurple save itself', 'dateEstablished': '1979-04-17', 'location': 'Jacquelinebury', 'recordLabelId': 486, 'albumId': 486, 'numOfRating': 6541, 'averageRating': 2.8, 'userRating': 0, 'songId': 486, 'artistId': 486, 'name': 'Monica Dunn', 'age': 56, 'musicianId': 486, 'instrument': 'Hurdy Gurdy', 'band': 'Tan major', 'albumDuration': 7798, 'albumTitle': 'night enjoy certainly', 'coverURL': 'https://dummyimage.com/839x166', 'genre': 'Heavy Metal', 'songDuration': 110, 'songTitle': 'mission method', 'sourceLink': 'walker.biz', 'year': '1991', 'knownFor': 'issue yeah'}
486,{'companyName': 'RosyBrown sit need', 'dateEstablished': '1974-03-16', 'location': 'East Angela', 'recordLabelId': 487, 'albumId': 487, 'numOfRating': 21670, 'averageRating': 1.4, 'userRating': 0, 'songId': 487, 'artistId': 487, 'name': 'Steven Collins', 'age': 35, 'musicianId': 487, 'instrument': 'Violin', 'band': 'Brown safe', 'albumDuration': 5644, 'albumTitle': 'of through pick', 'coverURL': 'https://placeimg.com/62/869/any', 'genre': 'Rock', 'songDuration': 404, 'songTitle': 'local population', 'sourceLink': 'smith.net', 'year': '1989', 'knownFor': 'table writer'}
487,{'companyName': 'DarkRed stop nothing', 'dateEstablished': '2016-04-20', 'location': 'Port Karina', 'recordLabelId': 488, 'albumId': 488, 'numOfRating': 11532, 'averageRating': 1.3, 'userRating': 0, 'songId': 488, 'artistId': 488, 'name': 'Logan Potter', 'age': 70, 'musicianId': 488, 'instrument': 'Piano', 'band': 'MediumTurquoise discuss', 'albumDuration': 5537, 'albumTitle': 'just learn quality', 'coverURL': 'https://dummyimage.com/466x895', 'genre': 'Heavy Metal', 'songDuration': 584, 'songTitle': 'dog often', 'sourceLink': 'scott.net', 'year': '1980', 'knownFor': 'specific little'}
488,{'companyName': 'Coral history woman', 'dateEstablished': '2016-12-12', 'location': 'West Rebeccaburgh', 'recordLabelId': 489, 'albumId': 489, 'numOfRating': 56787, 'averageRating': 4.1, 'userRating': 0, 'songId': 489, 'artistId': 489, 'name': 'Stephen Salazar', 'age': 23, 'musicianId': 489, 'instrument': 'Tambourines', 'band': 'MediumSeaGreen officer', 'albumDuration': 1850, 'albumTitle': 'respond leave as', 'coverURL': 'https://placeimg.com/222/489/any', 'genre': 'Rock', 'songDuration': 943, 'songTitle': 'arrive husband', 'sourceLink': 'carter-newman.net', 'year': '2018', 'knownFor': 'see term'}
489,{'companyName': 'Peru yet less', 'dateEstablished': '2005-05-25', 'location': 'Matatown', 'recordLabelId': 490, 'albumId': 490, 'numOfRating': 181, 'averageRating': 2.8, 'userRating': 0, 'songId': 490, 'artistId': 490, 'name': 'Kayla Oconnor', 'age': 54, 'musicianId': 490, 'instrument': 'Drums', 'band': 'LawnGreen hour', 'albumDuration': 2017, 'albumTitle': 'second seat effort', 'coverURL': 'https://www.lorempixel.com/580/497', 'genre': 'Pop', 'songDuration': 694, 'songTitle': 'challenge big', 'sourceLink': 'velez.info', 'year': '2002', 'knownFor': 'sort success'}
490,{'companyName': 'Navy issue speech', 'dateEstablished': '2003-12-07', 'location': 'Glendaburgh', 'recordLabelId': 491, 'albumId': 491, 'numOfRating': 4263, 'averageRating': 2.5, 'userRating': 0, 'songId': 491, 'artistId': 491, 'name': 'Sean Smith', 'age': 69, 'musicianId': 491, 'instrument': 'Didgeridoo', 'band': 'MediumVioletRed wide', 'albumDuration': 851, 'albumTitle': 'response receive audience', 'coverURL': 'https://placeimg.com/104/908/any', 'genre': 'Metal', 'songDuration': 168, 'songTitle': 'buy hand', 'sourceLink': 'anderson-white.com', 'year': '1973', 'knownFor': 'apply event'}
491,{'companyName': 'Thistle upon indicate', 'dateEstablished': '2001-07-21', 'location': 'Hartton', 'recordLabelId': 492, 'albumId': 492, 'numOfRating': 32311, 'averageRating': 2.8, 'userRating': 0, 'songId': 492, 'artistId': 492, 'name': 'Adam Bean', 'age': 37, 'musicianId': 492, 'instrument': 'Drums', 'band': 'PeachPuff least', 'albumDuration': 3626, 'albumTitle': 'north development part', 'coverURL': 'https://dummyimage.com/127x374', 'genre': 'Metal', 'songDuration': 802, 'songTitle': 'product especially', 'sourceLink': 'reid.com', 'year': '1978', 'knownFor': 'service central'}
492,{'companyName': 'Lavender drop own', 'dateEstablished': '2005-08-18', 'location': 'Fosterview', 'recordLabelId': 493, 'albumId': 493, 'numOfRating': 186, 'averageRating': 2.2, 'userRating': 0, 'songId': 493, 'artistId': 493, 'name': 'Heather Howard', 'age': 60, 'musicianId': 493, 'instrument': 'Drums', 'band': 'MediumBlue finally', 'albumDuration': 6773, 'albumTitle': 'probably year know', 'coverURL': 'https://placeimg.com/388/284/any', 'genre': 'Rock', 'songDuration': 770, 'songTitle': 'may trial', 'sourceLink': 'dunn-miller.org', 'year': '1996', 'knownFor': 'special face'}
493,{'companyName': 'MistyRose soon stock', 'dateEstablished': '1995-06-13', 'location': 'Lake Carrieberg', 'recordLabelId': 494, 'albumId': 494, 'numOfRating': 82660, 'averageRating': 2.7, 'userRating': 0, 'songId': 494, 'artistId': 494, 'name': 'Justin Chung', 'age': 67, 'musicianId': 494, 'instrument': 'Violin', 'band': 'LightCoral either', 'albumDuration': 711, 'albumTitle': 'water write guy', 'coverURL': 'https://www.lorempixel.com/516/143', 'genre': 'EDM', 'songDuration': 216, 'songTitle': 'little ok', 'sourceLink': 'gallagher.biz', 'year': '1991', 'knownFor': 'wall owner'}
494,{'companyName': 'Thistle season money', 'dateEstablished': '1986-09-17', 'location': 'Aprilshire', 'recordLabelId': 495, 'albumId': 495, 'numOfRating': 69560, 'averageRating': 4.6, 'userRating': 0, 'songId': 495, 'artistId': 495, 'name': 'Daniel Parker DDS', 'age': 39, 'musicianId': 495, 'instrument': 'Tambourines', 'band': 'LightSlateGray training', 'albumDuration': 8849, 'albumTitle': 'smile resource of', 'coverURL': 'https://www.lorempixel.com/839/542', 'genre': 'Pop', 'songDuration': 88, 'songTitle': 'stop during', 'sourceLink': 'barnes.com', 'year': '1975', 'knownFor': 'red treat'}
