0,{'companyName': 'Turquoise', 'dateEstablished': '1973-11-06', 'location': 'West Garyfort', 'recordLableId': 1, 'albumId': 1, 'numOfRating': 98343, 'averageRating': 1.4, 'userRating': 0, 'songId': 1, 'artistId': 1, 'name': 'Darlene Lewis', 'age': 49, 'musicianId': 1, 'instrument': 'Tambourines', 'band': 'Beige race', 'albumDuration': 5775, 'albumTitle': 'yourself point sound', 'coverURL': 'https://placekitten.com/761/911', 'genre': 'Rap', 'songDuration': 935, 'songTitle': 'top that', 'sourceLink': 'frederick-velez.com', 'year': '2005', 'knownFor': 'clearly concern'}
583,{'companyName': 'Aqua', 'dateEstablished': '2009-06-26', 'location': 'Lanehaven', 'recordLableId': 584, 'albumId': 584, 'numOfRating': 2201, 'averageRating': 4.8, 'userRating': 0, 'songId': 584, 'artistId': 584, 'name': 'Joshua Conrad', 'age': 67, 'musicianId': 584, 'instrument': 'Piano', 'band': 'BlanchedAlmond star', 'albumDuration': 1766, 'albumTitle': 'look director will', 'coverURL': 'https://placeimg.com/744/261/any', 'genre': 'Country', 'songDuration': 757, 'songTitle': 'manager those', 'sourceLink': 'richards.com', 'year': '1989', 'knownFor': 'loss especially'}
584,{'companyName': 'LavenderBlush', 'dateEstablished': '2008-05-01', 'location': 'New Jeanettemouth', 'recordLableId': 585, 'albumId': 585, 'numOfRating': 29697, 'averageRating': 2.6, 'userRating': 0, 'songId': 585, 'artistId': 585, 'name': 'Kimberly Johnson', 'age': 34, 'musicianId': 585, 'instrument': 'Piano', 'band': 'SandyBrown court', 'albumDuration': 4583, 'albumTitle': 'light perform how', 'coverURL': 'https://placekitten.com/692/539', 'genre': 'Heavy Metal', 'songDuration': 613, 'songTitle': 'describe president', 'sourceLink': 'schultz.com', 'year': '2015', 'knownFor': 'cultural plant'}
585,{'companyName': 'Navy', 'dateEstablished': '1992-10-11', 'location': 'East Paulbury', 'recordLableId': 586, 'albumId': 586, 'numOfRating': 32516, 'averageRating': 4.3, 'userRating': 0, 'songId': 586, 'artistId': 586, 'name': 'Cynthia Chang', 'age': 60, 'musicianId': 586, 'instrument': 'Hurdy Gurdy', 'band': 'GreenYellow participant', 'albumDuration': 2114, 'albumTitle': 'maybe and drug', 'coverURL': 'https://placekitten.com/437/531', 'genre': 'Metal', 'songDuration': 737, 'songTitle': 'meeting food', 'sourceLink': 'williams.com', 'year': '1971', 'knownFor': 'note up'}
586,{'companyName': 'DarkSalmon', 'dateEstablished': '1992-09-12', 'location': 'East Bonnie', 'recordLableId': 587, 'albumId': 587, 'numOfRating': 13365, 'averageRating': 5.0, 'userRating': 0, 'songId': 587, 'artistId': 587, 'name': 'Joe Hart', 'age': 37, 'musicianId': 587, 'instrument': 'Viola', 'band': 'PowderBlue event', 'albumDuration': 3401, 'albumTitle': 'past particular discussion', 'coverURL': 'https://placekitten.com/796/350', 'genre': 'Metal', 'songDuration': 584, 'songTitle': 'so oil', 'sourceLink': 'guerra.net', 'year': '1972', 'knownFor': 'strong hundred'}
587,{'companyName': 'LightPink', 'dateEstablished': '1992-12-27', 'location': 'Vasquezport', 'recordLableId': 588, 'albumId': 588, 'numOfRating': 31772, 'averageRating': 1.1, 'userRating': 0, 'songId': 588, 'artistId': 588, 'name': 'Daniel Gates', 'age': 53, 'musicianId': 588, 'instrument': 'Drums', 'band': 'PaleTurquoise tax', 'albumDuration': 6704, 'albumTitle': 'herself fear great', 'coverURL': 'https://dummyimage.com/29x162', 'genre': 'Metal', 'songDuration': 269, 'songTitle': 'short billion', 'sourceLink': 'freeman.com', 'year': '2005', 'knownFor': 'again about'}
588,{'companyName': 'DarkRed', 'dateEstablished': '2018-05-14', 'location': 'Alexanderview', 'recordLableId': 589, 'albumId': 589, 'numOfRating': 41962, 'averageRating': 4.0, 'userRating': 0, 'songId': 589, 'artistId': 589, 'name': 'Rachael Navarro', 'age': 49, 'musicianId': 589, 'instrument': 'Didgeridoo', 'band': 'FloralWhite sing', 'albumDuration': 9254, 'albumTitle': 'hit loss painting', 'coverURL': 'https://placeimg.com/251/376/any', 'genre': 'Metal', 'songDuration': 708, 'songTitle': 'information land', 'sourceLink': 'nguyen.com', 'year': '1983', 'knownFor': 'cost enough'}
589,{'companyName': 'GhostWhite', 'dateEstablished': '2006-06-21', 'location': 'East Nathanielmouth', 'recordLableId': 590, 'albumId': 590, 'numOfRating': 97963, 'averageRating': 4.0, 'userRating': 0, 'songId': 590, 'artistId': 590, 'name': 'Kerry Jones', 'age': 53, 'musicianId': 590, 'instrument': 'Violin', 'band': 'LawnGreen she', 'albumDuration': 4194, 'albumTitle': 'yes boy thing', 'coverURL': 'https://dummyimage.com/496x815', 'genre': 'Soundtrack', 'songDuration': 81, 'songTitle': 'question establish', 'sourceLink': 'smith.com', 'year': '1999', 'knownFor': 'describe dog'}
590,{'companyName': 'CornflowerBlue', 'dateEstablished': '1998-07-03', 'location': 'West Cindy', 'recordLableId': 591, 'albumId': 591, 'numOfRating': 44560, 'averageRating': 4.9, 'userRating': 0, 'songId': 591, 'artistId': 591, 'name': 'Darren Greene', 'age': 52, 'musicianId': 591, 'instrument': 'Kazoo', 'band': 'BurlyWood democratic', 'albumDuration': 758, 'albumTitle': 'card environment Republican', 'coverURL': 'https://placeimg.com/434/486/any', 'genre': 'Pop', 'songDuration': 171, 'songTitle': 'hard hold', 'sourceLink': 'hester.info', 'year': '1998', 'knownFor': 'name read'}
591,{'companyName': 'LightBlue', 'dateEstablished': '2006-04-04', 'location': 'Karenbury', 'recordLableId': 592, 'albumId': 592, 'numOfRating': 32445, 'averageRating': 1.7, 'userRating': 0, 'songId': 592, 'artistId': 592, 'name': 'Michele Jones', 'age': 52, 'musicianId': 592, 'instrument': 'Piano', 'band': 'Brown environmental', 'albumDuration': 897, 'albumTitle': 'network myself quite', 'coverURL': 'https://placeimg.com/499/305/any', 'genre': 'Heavy Metal', 'songDuration': 121, 'songTitle': 'model politics', 'sourceLink': 'harrison.com', 'year': '1994', 'knownFor': 'likely two'}
592,{'companyName': 'MintCream', 'dateEstablished': '1980-10-16', 'location': 'Howardborough', 'recordLableId': 593, 'albumId': 593, 'numOfRating': 39789, 'averageRating': 4.8, 'userRating': 0, 'songId': 593, 'artistId': 593, 'name': 'Shannon Bailey', 'age': 37, 'musicianId': 593, 'instrument': 'Hurdy Gurdy', 'band': 'BlueViolet themselves', 'albumDuration': 4727, 'albumTitle': 'what and beyond', 'coverURL': 'https://www.lorempixel.com/820/199', 'genre': 'Metal', 'songDuration': 192, 'songTitle': 'reveal once', 'sourceLink': 'mckinney.com', 'year': '1970', 'knownFor': 'likely too'}
593,{'companyName': 'Tomato', 'dateEstablished': '1993-11-13', 'location': 'New Sandrachester', 'recordLableId': 594, 'albumId': 594, 'numOfRating': 39733, 'averageRating': 1.2, 'userRating': 0, 'songId': 594, 'artistId': 594, 'name': 'Sean Pruitt', 'age': 58, 'musicianId': 594, 'instrument': 'Hurdy Gurdy', 'band': 'Peru least', 'albumDuration': 9208, 'albumTitle': 'theory indicate of', 'coverURL': 'https://dummyimage.com/363x474', 'genre': 'EDM', 'songDuration': 266, 'songTitle': 'fall author', 'sourceLink': 'bauer.com', 'year': '1972', 'knownFor': 'majority southern'}
594,{'companyName': 'LightSalmon', 'dateEstablished': '2008-02-15', 'location': 'Sabrinaport', 'recordLableId': 595, 'albumId': 595, 'numOfRating': 49449, 'averageRating': 4.2, 'userRating': 0, 'songId': 595, 'artistId': 595, 'name': 'Andrew Hill', 'age': 39, 'musicianId': 595, 'instrument': 'Drums', 'band': 'Cornsilk spend', 'albumDuration': 2648, 'albumTitle': 'east technology fine', 'coverURL': 'https://placeimg.com/32/103/any', 'genre': 'Rap', 'songDuration': 162, 'songTitle': 'visit third', 'sourceLink': 'lin-miller.com', 'year': '2017', 'knownFor': 'high control'}
595,{'companyName': 'PowderBlue', 'dateEstablished': '2004-05-01', 'location': 'Glennchester', 'recordLableId': 596, 'albumId': 596, 'numOfRating': 16427, 'averageRating': 4.4, 'userRating': 0, 'songId': 596, 'artistId': 596, 'name': 'Brittany Valentine', 'age': 55, 'musicianId': 596, 'instrument': 'Viola', 'band': 'Thistle meeting', 'albumDuration': 5166, 'albumTitle': 'black stage visit', 'coverURL': 'https://placekitten.com/5/189', 'genre': 'Heavy Metal', 'songDuration': 526, 'songTitle': 'raise also', 'sourceLink': 'mcdaniel-stark.net', 'year': '1970', 'knownFor': 'man base'}
596,{'companyName': 'Thistle', 'dateEstablished': '1988-03-02', 'location': 'Gonzalezburgh', 'recordLableId': 597, 'albumId': 597, 'numOfRating': 29255, 'averageRating': 4.8, 'userRating': 0, 'songId': 597, 'artistId': 597, 'name': 'Cody Lopez', 'age': 50, 'musicianId': 597, 'instrument': 'Violin', 'band': 'Peru movement', 'albumDuration': 5394, 'albumTitle': 'first how protect', 'coverURL': 'https://placekitten.com/980/739', 'genre': 'Heavy Metal', 'songDuration': 438, 'songTitle': 'help play', 'sourceLink': 'fisher.com', 'year': '1989', 'knownFor': 'couple Congress'}
597,{'companyName': 'SpringGreen', 'dateEstablished': '2016-05-26', 'location': 'North Rachel', 'recordLableId': 598, 'albumId': 598, 'numOfRating': 43609, 'averageRating': 2.2, 'userRating': 0, 'songId': 598, 'artistId': 598, 'name': 'Diane Jennings', 'age': 42, 'musicianId': 598, 'instrument': 'Guitar', 'band': 'LightSkyBlue better', 'albumDuration': 6698, 'albumTitle': 'outside factor idea', 'coverURL': 'https://placekitten.com/198/229', 'genre': 'Metal', 'songDuration': 285, 'songTitle': 'between us', 'sourceLink': 'bush-flores.com', 'year': '1997', 'knownFor': 'me research'}
598,{'companyName': 'OliveDrab', 'dateEstablished': '2017-08-02', 'location': 'New Justinfurt', 'recordLableId': 599, 'albumId': 599, 'numOfRating': 3420, 'averageRating': 3.8, 'userRating': 0, 'songId': 599, 'artistId': 599, 'name': 'Christina Ward', 'age': 56, 'musicianId': 599, 'instrument': 'Kazoo', 'band': 'SkyBlue spend', 'albumDuration': 7261, 'albumTitle': 'our culture west', 'coverURL': 'https://www.lorempixel.com/344/780', 'genre': 'Rock', 'songDuration': 464, 'songTitle': 'decision fish', 'sourceLink': 'jones.com', 'year': '2005', 'knownFor': 'beyond present'}
599,{'companyName': 'Chocolate', 'dateEstablished': '2002-12-21', 'location': 'Richfort', 'recordLableId': 600, 'albumId': 600, 'numOfRating': 51631, 'averageRating': 3.9, 'userRating': 0, 'songId': 600, 'artistId': 600, 'name': 'Christopher Smith', 'age': 69, 'musicianId': 600, 'instrument': 'Didgeridoo', 'band': 'LightCoral prove', 'albumDuration': 3808, 'albumTitle': 'wait free may', 'coverURL': 'https://dummyimage.com/384x1009', 'genre': 'EDM', 'songDuration': 308, 'songTitle': 'threat still', 'sourceLink': 'johnson.info', 'year': '1997', 'knownFor': 'care challenge'}
600,{'companyName': 'RosyBrown', 'dateEstablished': '2000-06-13', 'location': 'New Daniel', 'recordLableId': 601, 'albumId': 601, 'numOfRating': 46708, 'averageRating': 4.1, 'userRating': 0, 'songId': 601, 'artistId': 601, 'name': 'Michael Harmon', 'age': 31, 'musicianId': 601, 'instrument': 'Guitar', 'band': 'Black gas', 'albumDuration': 4616, 'albumTitle': 'model total nation', 'coverURL': 'https://placeimg.com/423/262/any', 'genre': 'Rap', 'songDuration': 819, 'songTitle': 'foot nothing', 'sourceLink': 'hicks.com', 'year': '1981', 'knownFor': 'per thus'}
601,{'companyName': 'DarkTurquoise', 'dateEstablished': '1971-06-05', 'location': 'New Mary', 'recordLableId': 602, 'albumId': 602, 'numOfRating': 72278, 'averageRating': 1.5, 'userRating': 0, 'songId': 602, 'artistId': 602, 'name': 'Judith Collins', 'age': 26, 'musicianId': 602, 'instrument': 'Tambourines', 'band': 'Red until', 'albumDuration': 2549, 'albumTitle': 'sister source establish', 'coverURL': 'https://www.lorempixel.com/354/996', 'genre': 'EDM', 'songDuration': 464, 'songTitle': 'change plant', 'sourceLink': 'kelly.com', 'year': '2002', 'knownFor': 'society popular'}
602,{'companyName': 'PapayaWhip', 'dateEstablished': '2001-12-18', 'location': 'Lake Davidburgh', 'recordLableId': 603, 'albumId': 603, 'numOfRating': 79182, 'averageRating': 2.1, 'userRating': 0, 'songId': 603, 'artistId': 603, 'name': 'Sheila Alvarez', 'age': 34, 'musicianId': 603, 'instrument': 'Piano', 'band': 'Red within', 'albumDuration': 3220, 'albumTitle': 'pay federal reach', 'coverURL': 'https://placekitten.com/481/297', 'genre': 'Pop', 'songDuration': 372, 'songTitle': 'enjoy trade', 'sourceLink': 'perez.biz', 'year': '2011', 'knownFor': 'our picture'}
603,{'companyName': 'Blue', 'dateEstablished': '1988-05-13', 'location': 'Johnton', 'recordLableId': 604, 'albumId': 604, 'numOfRating': 77967, 'averageRating': 2.3, 'userRating': 0, 'songId': 604, 'artistId': 604, 'name': 'Kaitlyn Oconnor', 'age': 50, 'musicianId': 604, 'instrument': 'Violin', 'band': 'DarkRed president', 'albumDuration': 600, 'albumTitle': 'artist expect popular', 'coverURL': 'https://www.lorempixel.com/205/330', 'genre': 'Metal', 'songDuration': 815, 'songTitle': 'respond participant', 'sourceLink': 'harris-gonzalez.biz', 'year': '1994', 'knownFor': 'nature he'}
604,{'companyName': 'CadetBlue', 'dateEstablished': '1989-05-03', 'location': 'Gordonport', 'recordLableId': 605, 'albumId': 605, 'numOfRating': 60881, 'averageRating': 1.3, 'userRating': 0, 'songId': 605, 'artistId': 605, 'name': 'Steven Kelly', 'age': 21, 'musicianId': 605, 'instrument': 'Viola', 'band': 'Violet wait', 'albumDuration': 5456, 'albumTitle': 'drop talk international', 'coverURL': 'https://dummyimage.com/731x1007', 'genre': 'Pop', 'songDuration': 499, 'songTitle': 'suffer first', 'sourceLink': 'roberts.com', 'year': '1979', 'knownFor': 'series full'}
605,{'companyName': 'DarkTurquoise', 'dateEstablished': '2015-11-25', 'location': 'Choiland', 'recordLableId': 606, 'albumId': 606, 'numOfRating': 87697, 'averageRating': 4.4, 'userRating': 0, 'songId': 606, 'artistId': 606, 'name': 'Teresa Mccormick', 'age': 24, 'musicianId': 606, 'instrument': 'Didgeridoo', 'band': 'LightSlateGray nearly', 'albumDuration': 6229, 'albumTitle': 'fish follow free', 'coverURL': 'https://placeimg.com/416/53/any', 'genre': 'Hip Hop', 'songDuration': 869, 'songTitle': 'floor she', 'sourceLink': 'green.com', 'year': '2001', 'knownFor': 'often require'}
606,{'companyName': 'LightCoral', 'dateEstablished': '2006-02-26', 'location': 'Lake Alan', 'recordLableId': 607, 'albumId': 607, 'numOfRating': 41925, 'averageRating': 1.2, 'userRating': 0, 'songId': 607, 'artistId': 607, 'name': 'Jeremy Warren', 'age': 38, 'musicianId': 607, 'instrument': 'Didgeridoo', 'band': 'DarkOliveGreen doctor', 'albumDuration': 8173, 'albumTitle': 'late nature next', 'coverURL': 'https://placeimg.com/670/438/any', 'genre': 'Heavy Metal', 'songDuration': 389, 'songTitle': 'despite term', 'sourceLink': 'serrano.com', 'year': '1971', 'knownFor': 'range film'}
607,{'companyName': 'PaleGreen', 'dateEstablished': '1996-11-11', 'location': 'Lake Richard', 'recordLableId': 608, 'albumId': 608, 'numOfRating': 57736, 'averageRating': 3.8, 'userRating': 0, 'songId': 608, 'artistId': 608, 'name': 'Shannon Golden', 'age': 36, 'musicianId': 608, 'instrument': 'Piano', 'band': 'Wheat job', 'albumDuration': 8198, 'albumTitle': 'necessary drive understand', 'coverURL': 'https://placekitten.com/971/301', 'genre': 'Country', 'songDuration': 492, 'songTitle': 'hot give', 'sourceLink': 'jimenez-nelson.com', 'year': '1997', 'knownFor': 'he east'}
608,{'companyName': 'HotPink', 'dateEstablished': '1971-07-08', 'location': 'North Alicia', 'recordLableId': 609, 'albumId': 609, 'numOfRating': 45909, 'averageRating': 3.1, 'userRating': 0, 'songId': 609, 'artistId': 609, 'name': 'Katelyn Greene', 'age': 67, 'musicianId': 609, 'instrument': 'Hurdy Gurdy', 'band': 'Lime order', 'albumDuration': 8239, 'albumTitle': 'plant million window', 'coverURL': 'https://dummyimage.com/1010x959', 'genre': 'Rock', 'songDuration': 278, 'songTitle': 'fill improve', 'sourceLink': 'peterson-keller.org', 'year': '2003', 'knownFor': 'return become'}
609,{'companyName': 'Tomato', 'dateEstablished': '1986-12-12', 'location': 'Juanfurt', 'recordLableId': 610, 'albumId': 610, 'numOfRating': 11831, 'averageRating': 4.2, 'userRating': 0, 'songId': 610, 'artistId': 610, 'name': 'Kaitlyn Phillips', 'age': 28, 'musicianId': 610, 'instrument': 'Kazoo', 'band': 'Chocolate relate', 'albumDuration': 562, 'albumTitle': 'over information like', 'coverURL': 'https://www.lorempixel.com/516/664', 'genre': 'Rock', 'songDuration': 245, 'songTitle': 'also attack', 'sourceLink': 'snyder.com', 'year': '1983', 'knownFor': 'only condition'}
610,{'companyName': 'HoneyDew', 'dateEstablished': '1996-03-29', 'location': 'Williamsside', 'recordLableId': 611, 'albumId': 611, 'numOfRating': 71899, 'averageRating': 3.1, 'userRating': 0, 'songId': 611, 'artistId': 611, 'name': 'Javier Castro', 'age': 19, 'musicianId': 611, 'instrument': 'Viola', 'band': 'DarkMagenta modern', 'albumDuration': 8161, 'albumTitle': 'enjoy serious moment', 'coverURL': 'https://placekitten.com/176/619', 'genre': 'Rap', 'songDuration': 393, 'songTitle': 'young kid', 'sourceLink': 'lopez-smith.biz', 'year': '1981', 'knownFor': 'up eat'}
611,{'companyName': 'LightSkyBlue', 'dateEstablished': '2006-11-22', 'location': 'South Jon', 'recordLableId': 612, 'albumId': 612, 'numOfRating': 71891, 'averageRating': 1.3, 'userRating': 0, 'songId': 612, 'artistId': 612, 'name': 'Vincent Bennett', 'age': 37, 'musicianId': 612, 'instrument': 'Kazoo', 'band': 'DarkSeaGreen above', 'albumDuration': 8426, 'albumTitle': 'line military game', 'coverURL': 'https://www.lorempixel.com/420/278', 'genre': 'Pop', 'songDuration': 829, 'songTitle': 'ago skill', 'sourceLink': 'evans-jackson.com', 'year': '1987', 'knownFor': 'probably dark'}
612,{'companyName': 'Wheat', 'dateEstablished': '1992-01-07', 'location': 'North Dawntown', 'recordLableId': 613, 'albumId': 613, 'numOfRating': 79421, 'averageRating': 4.0, 'userRating': 0, 'songId': 613, 'artistId': 613, 'name': 'Terry Brewer', 'age': 18, 'musicianId': 613, 'instrument': 'Tambourines', 'band': 'MediumTurquoise hear', 'albumDuration': 6234, 'albumTitle': 'cold various up', 'coverURL': 'https://www.lorempixel.com/178/419', 'genre': 'Soundtrack', 'songDuration': 812, 'songTitle': 'history debate', 'sourceLink': 'fernandez.com', 'year': '2012', 'knownFor': 'need though'}
613,{'companyName': 'Blue', 'dateEstablished': '2019-11-17', 'location': 'Lake Rachelberg', 'recordLableId': 614, 'albumId': 614, 'numOfRating': 14591, 'averageRating': 3.8, 'userRating': 0, 'songId': 614, 'artistId': 614, 'name': 'Jordan Foster', 'age': 33, 'musicianId': 614, 'instrument': 'Viola', 'band': 'Beige just', 'albumDuration': 1434, 'albumTitle': 'make conference open', 'coverURL': 'https://www.lorempixel.com/33/843', 'genre': 'Soundtrack', 'songDuration': 469, 'songTitle': 'research these', 'sourceLink': 'hill.info', 'year': '2014', 'knownFor': 'memory entire'}
614,{'companyName': 'Salmon', 'dateEstablished': '1988-05-01', 'location': 'South Erinside', 'recordLableId': 615, 'albumId': 615, 'numOfRating': 45142, 'averageRating': 1.1, 'userRating': 0, 'songId': 615, 'artistId': 615, 'name': 'Linda Patel', 'age': 40, 'musicianId': 615, 'instrument': 'Kazoo', 'band': 'MediumPurple arm', 'albumDuration': 6331, 'albumTitle': 'sort condition forget', 'coverURL': 'https://placeimg.com/26/62/any', 'genre': 'Hip Hop', 'songDuration': 216, 'songTitle': 'region style', 'sourceLink': 'james.com', 'year': '1987', 'knownFor': 'sell door'}
615,{'companyName': 'Violet', 'dateEstablished': '1998-10-16', 'location': 'New Marieburgh', 'recordLableId': 616, 'albumId': 616, 'numOfRating': 19291, 'averageRating': 4.3, 'userRating': 0, 'songId': 616, 'artistId': 616, 'name': 'Andrew Haley', 'age': 55, 'musicianId': 616, 'instrument': 'Guitar', 'band': 'SlateGray choose', 'albumDuration': 3471, 'albumTitle': 'three cultural truth', 'coverURL': 'https://placekitten.com/158/326', 'genre': 'Country', 'songDuration': 997, 'songTitle': 'expert pick', 'sourceLink': 'roberts.com', 'year': '2001', 'knownFor': 'threat fight'}
616,{'companyName': 'Chocolate', 'dateEstablished': '1987-02-06', 'location': 'Aaronchester', 'recordLableId': 617, 'albumId': 617, 'numOfRating': 39816, 'averageRating': 2.8, 'userRating': 0, 'songId': 617, 'artistId': 617, 'name': 'Cameron Dixon', 'age': 30, 'musicianId': 617, 'instrument': 'Didgeridoo', 'band': 'Indigo when', 'albumDuration': 2542, 'albumTitle': 'notice today strong', 'coverURL': 'https://www.lorempixel.com/582/324', 'genre': 'Metal', 'songDuration': 100, 'songTitle': 'wide real', 'sourceLink': 'davis.org', 'year': '2018', 'knownFor': 'nature nor'}
617,{'companyName': 'YellowGreen', 'dateEstablished': '1990-09-29', 'location': 'North Russellville', 'recordLableId': 618, 'albumId': 618, 'numOfRating': 5116, 'averageRating': 3.8, 'userRating': 0, 'songId': 618, 'artistId': 618, 'name': 'Douglas Williams', 'age': 55, 'musicianId': 618, 'instrument': 'Drums', 'band': 'SpringGreen grow', 'albumDuration': 7682, 'albumTitle': 'general future hand', 'coverURL': 'https://placekitten.com/215/424', 'genre': 'EDM', 'songDuration': 808, 'songTitle': 'ever stay', 'sourceLink': 'strong.com', 'year': '2008', 'knownFor': 'rule program'}
618,{'companyName': 'Khaki', 'dateEstablished': '2003-04-22', 'location': 'West Jeremyhaven', 'recordLableId': 619, 'albumId': 619, 'numOfRating': 66741, 'averageRating': 1.2, 'userRating': 0, 'songId': 619, 'artistId': 619, 'name': 'Taylor Lewis', 'age': 36, 'musicianId': 619, 'instrument': 'Drums', 'band': 'Olive trouble', 'albumDuration': 933, 'albumTitle': 'key public often', 'coverURL': 'https://www.lorempixel.com/15/301', 'genre': 'Hip Hop', 'songDuration': 836, 'songTitle': 'space court', 'sourceLink': 'fisher-rodgers.com', 'year': '1979', 'knownFor': 'heavy just'}
619,{'companyName': 'HoneyDew', 'dateEstablished': '1970-07-23', 'location': 'Lake Felicialand', 'recordLableId': 620, 'albumId': 620, 'numOfRating': 94192, 'averageRating': 2.3, 'userRating': 0, 'songId': 620, 'artistId': 620, 'name': 'Brandi Odonnell', 'age': 31, 'musicianId': 620, 'instrument': 'Kazoo', 'band': 'DarkSalmon leg', 'albumDuration': 7646, 'albumTitle': 'answer world meet', 'coverURL': 'https://dummyimage.com/440x13', 'genre': 'Rock', 'songDuration': 639, 'songTitle': 'indeed indeed', 'sourceLink': 'nelson-butler.info', 'year': '2010', 'knownFor': 'today before'}
620,{'companyName': 'HotPink', 'dateEstablished': '1980-12-05', 'location': 'Kellyland', 'recordLableId': 621, 'albumId': 621, 'numOfRating': 82017, 'averageRating': 2.9, 'userRating': 0, 'songId': 621, 'artistId': 621, 'name': 'Peter Greene', 'age': 33, 'musicianId': 621, 'instrument': 'Violin', 'band': 'Lime central', 'albumDuration': 7855, 'albumTitle': 'exist best seek', 'coverURL': 'https://placekitten.com/415/235', 'genre': 'Metal', 'songDuration': 209, 'songTitle': 'themselves summer', 'sourceLink': 'martinez.org', 'year': '2020', 'knownFor': 'magazine heavy'}
621,{'companyName': 'DarkGray', 'dateEstablished': '2007-06-08', 'location': 'North Meredith', 'recordLableId': 622, 'albumId': 622, 'numOfRating': 1482, 'averageRating': 3.8, 'userRating': 0, 'songId': 622, 'artistId': 622, 'name': 'Emily Chen', 'age': 50, 'musicianId': 622, 'instrument': 'Guitar', 'band': 'DarkSlateGray room', 'albumDuration': 9274, 'albumTitle': 'help word imagine', 'coverURL': 'https://placeimg.com/983/850/any', 'genre': 'Hip Hop', 'songDuration': 742, 'songTitle': 'per hand', 'sourceLink': 'brown.com', 'year': '2016', 'knownFor': 'turn medical'}
622,{'companyName': 'CadetBlue', 'dateEstablished': '1982-03-16', 'location': 'East Janet', 'recordLableId': 623, 'albumId': 623, 'numOfRating': 84554, 'averageRating': 2.4, 'userRating': 0, 'songId': 623, 'artistId': 623, 'name': 'Christopher Goodwin', 'age': 26, 'musicianId': 623, 'instrument': 'Violin', 'band': 'MediumVioletRed always', 'albumDuration': 2779, 'albumTitle': 'senior some safe', 'coverURL': 'https://www.lorempixel.com/15/341', 'genre': 'Metal', 'songDuration': 734, 'songTitle': 'tax effort', 'sourceLink': 'wheeler.com', 'year': '1988', 'knownFor': 'last movement'}
623,{'companyName': 'White', 'dateEstablished': '1980-12-14', 'location': 'Port Catherine', 'recordLableId': 624, 'albumId': 624, 'numOfRating': 85196, 'averageRating': 5.0, 'userRating': 0, 'songId': 624, 'artistId': 624, 'name': 'David Turner', 'age': 27, 'musicianId': 624, 'instrument': 'Violin', 'band': 'FloralWhite arrive', 'albumDuration': 2313, 'albumTitle': 'occur measure stand', 'coverURL': 'https://www.lorempixel.com/300/354', 'genre': 'EDM', 'songDuration': 783, 'songTitle': 'impact himself', 'sourceLink': 'hunter.com', 'year': '2007', 'knownFor': 'opportunity poor'}
624,{'companyName': 'LimeGreen', 'dateEstablished': '1993-10-02', 'location': 'Singhborough', 'recordLableId': 625, 'albumId': 625, 'numOfRating': 31220, 'averageRating': 2.9, 'userRating': 0, 'songId': 625, 'artistId': 625, 'name': 'Michelle Vaughn', 'age': 41, 'musicianId': 625, 'instrument': 'Hurdy Gurdy', 'band': 'BlanchedAlmond moment', 'albumDuration': 5413, 'albumTitle': 'fast question local', 'coverURL': 'https://dummyimage.com/1013x192', 'genre': 'Heavy Metal', 'songDuration': 930, 'songTitle': 'on successful', 'sourceLink': 'khan.com', 'year': '1973', 'knownFor': 'and arm'}
625,{'companyName': 'DimGray', 'dateEstablished': '1979-05-15', 'location': 'Adamfurt', 'recordLableId': 626, 'albumId': 626, 'numOfRating': 6741, 'averageRating': 1.0, 'userRating': 0, 'songId': 626, 'artistId': 626, 'name': 'Michael Robinson', 'age': 23, 'musicianId': 626, 'instrument': 'Violin', 'band': 'Ivory for', 'albumDuration': 3790, 'albumTitle': 'among drive seem', 'coverURL': 'https://placekitten.com/1014/26', 'genre': 'Rock', 'songDuration': 711, 'songTitle': 'forget during', 'sourceLink': 'hunter.com', 'year': '1975', 'knownFor': 'finish watch'}
626,{'companyName': 'Gold', 'dateEstablished': '1978-08-03', 'location': 'Hernandezmouth', 'recordLableId': 627, 'albumId': 627, 'numOfRating': 27130, 'averageRating': 3.9, 'userRating': 0, 'songId': 627, 'artistId': 627, 'name': 'David Davis', 'age': 25, 'musicianId': 627, 'instrument': 'Guitar', 'band': 'Brown guy', 'albumDuration': 1293, 'albumTitle': 'sort southern dog', 'coverURL': 'https://placekitten.com/95/975', 'genre': 'Soundtrack', 'songDuration': 629, 'songTitle': 'see keep', 'sourceLink': 'pruitt.biz', 'year': '1996', 'knownFor': 'once why'}
627,{'companyName': 'PeachPuff', 'dateEstablished': '2011-01-04', 'location': 'Larsonfort', 'recordLableId': 628, 'albumId': 628, 'numOfRating': 29405, 'averageRating': 2.5, 'userRating': 0, 'songId': 628, 'artistId': 628, 'name': 'Jeremy Conley', 'age': 48, 'musicianId': 628, 'instrument': 'Hurdy Gurdy', 'band': 'MistyRose add', 'albumDuration': 4880, 'albumTitle': 'it arm relationship', 'coverURL': 'https://placekitten.com/192/906', 'genre': 'Pop', 'songDuration': 342, 'songTitle': 'risk star', 'sourceLink': 'jacobs.biz', 'year': '1999', 'knownFor': 'paper plan'}
